id,address,lat,lng,house_no,city,state_code,zip_code
150,"1207 Augusta Rd, Warrenville, SC 29851 USA",33.54884,-81.8105,1207,Warrenville,SC,29851
1256,"2725 Sunset Blvd, West Columbia, SC 29169 USA",34.00406,-81.114,2725,West Columbia,SC,29169
1842,"3308 Platt Springs Rd, West Columbia, SC 29170 USA",33.9559,-81.1195,3308,West Columbia,SC,29170
892,"3510 N Highway 11, West Union, SC 29696 USA",36.89892,-81.3307,3510,West Union,SC,29696
1524,"1505 Anderson Dr, Williamston, SC 29697 USA",34.6142,-82.5009,1505,Williamston,SC,29697
157,"250 S Main St, Woodruff, SC 29388 USA",34.73765,-82.0362,250,Woodruff,SC,29388
980,"950 N Main St, Chamberlain, SD 57325 USA",43.8204,-99.3257,950,Chamberlain,SD,57325
609,"210 Mount Rushmore Rd, Custer, SD 57730 USA",43.7647,-103.604,210,Custer,SD,57730
1875,"119 West Bennett Avenue, Martin, SD 57551 USA",43.17156,-101.733,119,Martin,SD,57551
470,"2400 S Mentzer St, Mitchell, SD 57301 USA",43.68522,-98.0121,2400,Mitchell,SD,57301
1873,"4887 Long View Rd, Rapid City, SD 57703 USA",44.05228,-103.139,4887,Rapid City,SD,57703
1498,"1125 E Cherry St, Vermillion, SD 57069 USA",42.78612,-96.914,1125,Vermillion,SD,57069
1560,"204 E Highway 14, Volga, SD 57071 USA",44.32676,-96.9267,204,Volga,SD,57071
1296,"2804 Decatur Pike, Athens, TN 37303 USA",35.46784,-84.6511,2804,Athens,TN,37303
1847,"2632 Decatur Pike, Athens, TN 37303 USA",35.46483,-84.6456,2632,Athens,TN,37303
1910,"5474 Highway 60, Birchwood, TN 37308 USA",35.3686,-84.991,5474,Birchwood,TN,37308
1890,"18350 Highway 125 S, Bolivar, TN 38008 USA",35.24078,-88.9737,18350,Bolivar,TN,38008
1624,"1313 Volunteer Pkwy, Bristol, TN 37620 USA",36.56244,-82.2082,1313,Bristol,TN,37620
898,"605 E Main St, Brownsville, TN 38012 USA",35.59397,-89.256,605,Brownsville,TN,38012
704,"30 Gap Creek Rd, Bulls Gap, TN 37711 USA",36.22176,-83.0285,30,Bulls Gap,TN,37711
1795,"4423 Highway 641 S, Camden, TN 38320 USA",35.99326,-88.1103,4423,Camden,TN,38320
17,"5610 Brainerd Rd, Chattanooga, TN 37411 USA",35.01104,-85.2148,5610,Chattanooga,TN,37411
107,"1515 Central Ave, Chattanooga, TN 37408 USA",35.03132,-85.2969,1515,Chattanooga,TN,37408
144,"2514 Amnicola Hwy, Chattanooga, TN 37406 USA",35.07275,-85.2683,2514,Chattanooga,TN,37406
353,"3401 Amnicola Hwy, Chattanooga, TN 37406 USA",35.08112,-85.2649,3401,Chattanooga,TN,37406
394,"600 Ashland Ter, Chattanooga, TN 37415 USA",35.11735,-85.2792,600,Chattanooga,TN,37415
422,"5659 Brainerd Rd, Chattanooga, TN 37411 USA",35.01189,-85.2154,5659,Chattanooga,TN,37411
530,"6171 Enterprise Park Dr, Chattanooga, TN 37416 USA",35.07097,-85.1823,6171,Chattanooga,TN,37416
531,"4900 Brainerd Rd, Chattanooga, TN 37411 USA",35.01233,-85.228,4900,Chattanooga,TN,37411
585,"3743 Cummings Hwy, Chattanooga, TN 37419 USA",35.01862,-85.3809,3743,Chattanooga,TN,37419
766,"407 Signal Mountain Rd, Chattanooga, TN 37405 USA",35.08889,-85.3312,407,Chattanooga,TN,37405
865,"2300 Jenkins Rd, Chattanooga, TN 37421 USA",35.03453,-85.133,2300,Chattanooga,TN,37421
1029,"2298 E 23rd St, Chattanooga, TN 37407 USA",35.01689,-85.2774,2298,Chattanooga,TN,37407
1053,"7302 Lee Hwy, Chattanooga, TN 37421 USA",35.05223,-85.1488,7302,Chattanooga,TN,37421
1107,"6119 Lee Hwy, Chattanooga, TN 37421 USA",35.02918,-85.1883,6119,Chattanooga,TN,37421
1731,"2200 Bams Dr, Chattanooga, TN 37421 USA",35.03889,-85.1575,2200,Chattanooga,TN,37421
1092,"202 Silver Lake Rd, Church Hill, TN 37642 USA",36.52666,-82.6878,202,Church Hill,TN,37642
1494,"1516 Nashville Hwy, Columbia, TN 38401 USA",35.65054,-87.0105,1516,Columbia,TN,38401
1693,"300 S James M Campbell Blvd, Columbia, TN 38401 USA",35.59083,-87.0468,300,Columbia,TN,38401
443,"1625 Highway 51 S, Covington, TN 38019 USA",35.50868,-89.7125,1625,Covington,TN,38019
670,"960 Highway 51 N, Covington, TN 38019 USA",35.74142,-89.5552,960,Covington,TN,38019
559,"561 Peavine Rd, Crossville, TN 38571 USA",35.9645,-84.9819,561,Crossville,TN,38571
1135,"31 Kearney Dr, Crossville, TN 38555 USA",35.91939,-85.0496,31,Crossville,TN,38555
1217,"2547 N Main St, Crossville, TN 38555 USA",35.98225,-85.04,2547,Crossville,TN,38555
1454,"82 Elmore Rd, Crossville, TN 38555 USA",35.96231,-85.0374,82,Crossville,TN,38555
1921,"1688 N Main St, Crossville, TN 38555 USA",35.97028,-85.0373,1688,Crossville,TN,38555
1288,"10 Dyer Hwy, Dyer, TN 38330 USA",36.09911,-89.1183,10,Dyer,TN,38330
572,"1120 Forrest St, Dyersburg, TN 38024 USA",36.03562,-89.3999,1120,Dyersburg,TN,38024
1240,"345 US Highway 51 Byp W, Dyersburg, TN 38024 USA",36.0556,-89.3815,345,Dyersburg,TN,38024
330,"1106 N Main Ave, Erwin, TN 37650 USA",36.15785,-82.4028,1106,Erwin,TN,37650
1736,"1237 N Main Ave, Erwin, TN 37650 USA",36.15994,-82.3986,1237,Erwin,TN,37650
1771,"835 Highway 411 N, Etowah, TN 37331 USA",35.3406,-84.52,835,Etowah,TN,37331
307,"19583 Highway 79, Gadsden, TN 38337 USA",35.77191,-89.0006,19583,Gadsden,TN,38337
812,"3585 E Andrew Johnson Hwy, Greeneville, TN 37745 USA",36.18656,-82.7622,3585,Greeneville,TN,37745
1153,"370 Morgan Rd, Greeneville, TN 37745 USA",36.19106,-82.7599,370,Greeneville,TN,37745
1131,"5525 S York Hwy, Grimsley, TN 38565 USA",36.25009,-84.9897,5525,Grimsley,TN,38565
127,"1917 Roane State Hwy, Harriman, TN 37748 USA",35.89077,-84.5468,1917,Harriman,TN,37748
1472,"1811 S Roane St, Harriman, TN 37748 USA",35.90725,-84.5912,1811,Harriman,TN,37748
969,"6239 Highway 58, Harrison, TN 37341 USA",35.12345,-85.126,6239,Harrison,TN,37341
623,"5501 Highway 153, Hixson, TN 37343 USA",35.14201,-85.2494,5501,Hixson,TN,37343
1571,"8540 Hixson Pike, Hixson, TN 37343 USA",35.20019,-85.1591,8540,Hixson,TN,37343
1145,"15275 Highway 13 S, Hurricane Mills, TN 37078 USA",35.97117,-87.782,15275,Hurricane Mills,TN,37078
1272,"1459 5th St, Jellico, TN 37762 USA",36.58113,-84.1133,1459,Jellico,TN,37762
1510,"1390 5th St, Jellico, TN 37762 USA",36.58115,-84.1151,1390,Jellico,TN,37762
1961,"935 E Race St, Kingston, TN 37763 USA",35.86716,-84.5032,935,Kingston,TN,37763
120,"11133 Kingston Pike, Knoxville, TN 37934 USA",35.88732,-84.1504,11133,Knoxville,TN,37934
1134,"2064 Castaic Ln, Knoxville, TN 37932 USA",35.9479,-84.159,2064,Knoxville,TN,37932
1833,"7426 Norris Fwy, Knoxville, TN 37938 USA",36.08423,-83.9348,7426,Knoxville,TN,37938
1834,"7418 Norris Fwy, Knoxville, TN 37938 USA",36.08381,-83.9344,7418,Knoxville,TN,37938
688,"1336 S Locust Ave, Lawrenceburg, TN 38464 USA",35.22456,-87.3351,1336,Lawrenceburg,TN,38464
289,"1109 Highway 321 N, Lenoir City, TN 37771 USA",35.82792,-84.2773,1109,Lenoir City,TN,37771
1683,"2397 Highway 43 S, Leoma, TN 38468 USA",35.18635,-87.3406,2397,Leoma,TN,38468
1213,"1198 War Eagle Drive, Lewisburg, TN 37091 USA",35.46639,-86.7885,1198,Lewisburg,TN,37091
171,"1475 W Main St, Livingston, TN 38570 USA",36.37108,-85.3405,1475,Livingston,TN,38570
1273,"1350 W Main St, Livingston, TN 38570 USA",36.37387,-85.3407,1350,Livingston,TN,38570
794,"82 Expressway Dr, Manchester, TN 37355 USA",35.45984,-86.0541,82,Manchester,TN,37355
440,"303 Whitecrest Dr, Maryville, TN 37801 USA",35.75811,-83.9921,303,Maryville,TN,37801
630,"3502 Maynardville Hwy, Maynardville, TN 37807 USA",36.24019,-83.8183,3502,Maynardville,TN,37807
67,"10230 US Highway 70 E, Mc Ewen, TN 37101 USA",36.10489,-87.6222,10230,Mc Ewen,TN,37101
298,"15563 Highland Dr, Mc Kenzie, TN 38201 USA",36.12688,-88.514,15563,Mc Kenzie,TN,38201
1948,"1050 Ellington Dr, Milan, TN 38358 USA",35.91445,-88.7513,1050,Milan,TN,38358
245,"1675 W Main St, Monteagle, TN 37356 USA",35.23878,-85.8508,1675,Monteagle,TN,37356
1928,"530 Main St W, Mount Carmel, TN 37645 USA",36.53768,-82.6704,530,Mount Carmel,TN,37645
1884,"8570 Highway 193, Oakland, TN 38060 USA",35.15309,-89.4921,8570,Oakland,TN,38060
714,"176 White Water Dr, Ocoee, TN 37361 USA",35.13012,-84.7161,176,Ocoee,TN,37361
294,"8229 Mahan Gap Rd, Ooltewah, TN 37363 USA",35.17504,-85.0279,8229,Ooltewah,TN,37363
852,"4515 Highway 77, Paris, TN 38242 USA",36.22263,-88.3081,4515,Paris,TN,38242
1641,"1031 Mineral Wells Ave, Paris, TN 38242 USA",36.28808,-88.3117,1031,Paris,TN,38242
893,"4102 US Highway 45 S, Pinson, TN 38366 USA",35.48748,-88.7156,4102,Pinson,TN,38366
1383,"1420 W College St, Pulaski, TN 38478 USA",35.20312,-87.0576,1420,Pulaski,TN,38478
395,"600 Ashland Ter, Red Bank, TN 37415 USA",35.11735,-85.2792,600,Red Bank,TN,37415
1095,"910 E Main St, Rogersville, TN 37857 USA",36.41265,-82.9934,910,Rogersville,TN,37857
15,"25 1st St E, Stanton, TN 38069 USA",35.4667,-89.4016,25,Stanton,TN,38069
603,"1157 Highway 68, Sweetwater, TN 37874 USA",35.60103,-84.5263,1157,Sweetwater,TN,37874
632,"708 S Main St, Sweetwater, TN 37874 USA",35.58972,-84.4708,708,Sweetwater,TN,37874
1497,"50 Hurricane Loop, Tennessee Ridge, TN 37178 USA",36.33103,-87.7522,50,Tennessee Ridge,TN,37178
681,"5490 Broad St S, Trezevant, TN 38258 USA",36.01056,-88.6229,5490,Trezevant,TN,38258
495,"2210 Nailling Dr, Union City, TN 38261 USA",36.4354,-89.0217,2210,Union City,TN,38261
901,"1015 Highway 411, Vonore, TN 37885 USA",35.59091,-84.2347,1015,Vonore,TN,37885
614,"6540 Tn 76, Williston, TN 38076 USA",35.15239,-89.3694,6540,Williston,TN,38076
973,"1920 E Highway 6, Alvin, TX 77511 USA",29.42221,-95.2267,1920,Alvin,TX,77511
857,"2950 E FM 1151, Amarillo, TX 79118 USA",35.09078,-101.803,2950,Amarillo,TX,79118
1211,"732 Commercial Ave, Anson, TX 79501 USA",32.76039,-99.8973,732,Anson,TX,79501
1441,"5039 FM 521 Rd, Arcola, TX 77583 USA",29.51121,-95.459,5039,Arcola,TX,77583
1138,"829 S Broadway St, Aspermont, TX 79502 USA",33.13662,-100.228,829,Aspermont,TX,79502
988,"4201 Highway 146, Bacliff, TX 77518 USA",29.5031,-94.997,4201,Bacliff,TX,77518
1758,"8102 N Highway 146, Baytown, TX 77523 USA",29.81011,-94.902,8102,Baytown,TX,77523
412,"15386 State Highway 85, Big Wells, TX 78830 USA",28.5729,-99.6137,15386,Big Wells,TX,78830
1186,"560 616, Blessing, TX 77419 USA",28.87137,-96.218,560,Blessing,TX,77419
487,"1100 W Front St, Blossom, TX 75416 USA",33.66096,-95.3977,1100,Blossom,TX,75416
1606,"10553 FM 1301 Rd, Boling, TX 77420 USA",29.26724,-95.9471,10553,Boling,TX,77420
300,"108 U.S. 90, Brackettville, TX 78832 USA",29.30984,-100.419,108,Brackettville,TX,78832
985,"110 E San Bernard St, Brazoria, TX 77422 USA",29.04854,-95.5682,110,Brazoria,TX,77422
237,"810 Sh 147, Broaddus, TX 75929 USA",31.3048,-94.2708,810,Broaddus,TX,75929
1860,"3535 Recreational Road 255 W, Brookeland, TX 75931 USA",31.06282,-94.0379,3535,Brookeland,TX,75931
94,"4825 Front St, Brookshire, TX 77423 USA",29.78567,-95.9653,4825,Brookshire,TX,77423
1922,"7951 Southmost Rd, Brownsville, TX 78521 USA",25.86649,-97.4239,7951,Brownsville,TX,78521
1681,"802 S Main St, Calvert, TX 77837 USA",30.97651,-96.6726,802,Calvert,TX,77837
1610,"1004 N 1st St, Carrizo Springs, TX 78834 USA",28.52779,-99.8548,1004,Carrizo Springs,TX,78834
978,"1129 W Saint Marys St, Centerville, TX 75833 USA",31.258,-95.9916,1129,Centerville,TX,75833
1410,"407 E. St. Marys Street, Centerville, TX 75833 USA",31.25747,-95.9729,407,Centerville,TX,75833
1652,"2105 Avenue F NW, Childress, TX 79201 USA",34.43432,-100.229,2105,Childress,TX,79201
49,"14753 US Highway 287, Chillicothe, TX 79225 USA",34.25636,-99.51,14753,Chillicothe,TX,79225
1435,"22880 Highway 321, Cleveland, TX 77327 USA",30.31831,-94.9941,22880,Cleveland,TX,77327
208,"16995 FM 1314 Rd, Conroe, TX 77302 USA",30.20525,-95.3524,16995,Conroe,TX,77302
224,"2944 Interstate 45 N, Conroe, TX 77303 USA",30.34628,-95.4819,2944,Conroe,TX,77303
858,"1776 E Davis St, Conroe, TX 77301 USA",30.31962,-95.4308,1776,Conroe,TX,77301
1351,"806 Interstate 45 N, Conroe, TX 77301 USA",30.3178,-95.4714,806,Conroe,TX,77301
895,"1211 W Dallas Ave, Cooper, TX 75432 USA",33.3735,-95.6989,1211,Cooper,TX,75432
480,"804 N Main St, Cotulla, TX 78014 USA",28.44572,-99.2359,804,Cotulla,TX,78014
796,"901 S Gaston St, Crane, TX 79731 USA",31.39456,-102.349,901,Crane,TX,79731
656,"300 State Highway 132 N, Devine, TX 78016 USA",29.14227,-98.904,300,Devine,TX,78016
1297,"221 N Temple Dr, Diboll, TX 75941 USA",31.18591,-94.7832,221,Diboll,TX,75941
1286,"201 S Main, Dilley, TX 78017 USA",28.66836,-99.1701,201,Dilley,TX,78017
1777,"466 Dill St, East Bernard, TX 77435 USA",29.52586,-96.0703,466,East Bernard,TX,77435
410,"101 E Broadway St, Eden, TX 76837 USA",31.21585,-99.8423,101,Eden,TX,76837
304,"1821 S Alamo Rd, Edinburg, TX 78542 USA",26.27676,-98.108,1821,Edinburg,TX,78542
1871,"3815 E FM 2812, Edinburg, TX 78542 USA",26.38231,-98.1148,3815,Edinburg,TX,78542
869,"4021 FM 515, Emory, TX 75440 USA",32.87525,-95.6802,4021,Emory,TX,75440
1900,"602 N Saint Marys St, Falfurrias, TX 78355 USA",27.23195,-98.1433,602,Falfurrias,TX,78355
370,"414 E Broadway St, Fritch, TX 79036 USA",35.64361,-101.588,414,Fritch,TX,79036
803,"308 North 3rd Street, Ganado, TX 77962 USA",29.04413,-96.5149,308,Ganado,TX,77962
1390,"10074 Tx-300, Gilmer, TX 75645 USA",32.61745,-94.842,10074,Gilmer,TX,75645
1633,"31340 US Highway 377, Gordonville, TX 76245 USA",33.84053,-96.8389,31340,Gordonville,TX,76245
1295,"3106 S State Highway 161, Grand Prairie, TX 75052 USA",32.69813,-97.0241,3106,Grand Prairie,TX,75052
1679,"1204 East 4th St, Hallettsville, TX 77964 USA",29.445,-96.933,1204,Hallettsville,TX,77964
1849,"1514 N Texana St, Hallettsville, TX 77964 USA",29.45924,-96.9395,1514,Hallettsville,TX,77964
825,"11111 Highway 146, Hardin, TX 77561 USA",30.15769,-94.7399,11111,Hardin,TX,77561
38,"2330 S FM 2869, Hawkins, TX 75765 USA",32.75312,-95.1896,2330,Hawkins,TX,75765
643,"407 N Smith Ave, Hebbronville, TX 78361 USA",27.3104,-98.6791,407,Hebbronville,TX,78361
805,"1210 N Smith Ave, Hebbronville, TX 78361 USA",27.3183,-98.6768,1210,Hebbronville,TX,78361
1066,"300 6, Iraan, TX 79744 USA",30.91405,-101.898,300,Iraan,TX,79744
1313,"1191 E Main St, Itasca, TX 76055 USA",32.16541,-97.14,1191,Itasca,TX,76055
1496,"808 N Walcott St, Jefferson, TX 75657 USA",32.76884,-94.3544,808,Jefferson,TX,75657
1308,"1905 S Highway 181 # U, Karnes City, TX 78118 USA",28.85052,-97.8807,1905,Karnes City,TX,78118
1471,"324 E Cedar Creek Pkwy, Kemp, TX 75143 USA",32.32257,-96.207,324,Kemp,TX,75143
576,"557 N Sunset Strip St, Kenedy, TX 78119 USA",28.83311,-97.8672,557,Kenedy,TX,78119
1585,"101 N Highway 183, Leander, TX 78641 USA",30.4558,-97.792,101,Leander,TX,78641
1917,"1821 Highway 90, Liberty, TX 77575 USA",30.05691,-94.798,1821,Liberty,TX,77575
74,"704 N Highway 95, Little River Academy, TX 76554 USA",30.98752,-97.3412,704,Little River Academy,TX,76554
471,"111 Emergency Dr, Livingston, TX 77351 USA",30.71102,-94.933,111,Livingston,TX,77351
473,"1826 US Highway 190 W, Livingston, TX 77351 USA",30.71895,-94.961,1826,Livingston,TX,77351
41,"400 N Commerce St, Lovelady, TX 75851 USA",31.13018,-95.4456,400,Lovelady,TX,75851
784,"4507 E 4th St, Lubbock, TX 79403 USA",33.5933,-101.774,4507,Lubbock,TX,79403
176,"8422 Business 77, Lyford, TX 78569 USA",26.38366,-97.7914,8422,Lyford,TX,78569
1930,"31109 FM 2978 Rd, Magnolia, TX 77354 USA",30.20209,-95.5836,31109,Magnolia,TX,77354
163,"2120 W FM 1626, Manchaca, TX 78652 USA",30.13459,-97.8539,2120,Manchaca,TX,78652
744,"140 Carlile Cir, Marshall, TX 75672 USA",32.49778,-94.353,140,Marshall,TX,75672
758,"104 W Pinecrest Dr, Marshall, TX 75670 USA",32.5262,-94.3685,104,Marshall,TX,75670
253,"414 Broadway St, Maud, TX 75567 USA",33.33308,-94.3459,414,Maud,TX,75567
646,"1419 W Noel St, Memphis, TX 79245 USA",34.72462,-100.548,1419,Memphis,TX,79245
1096,"2005 FM 491, Mercedes, TX 78570 USA",26.1751,-97.911,2005,Mercedes,TX,78570
1014,"1808 W Highway 84, Mexia, TX 76667 USA",31.6791,-96.5182,1808,Mexia,TX,76667
596,"6301 W Industrial Ave, Midland, TX 79706 USA",31.95294,-102.155,6301,Midland,TX,79706
904,"5500 N County Road 1150, Midland, TX 79705 USA",32.07174,-102.034,5500,Midland,TX,79705
1796,"8701 W County Road 127, Midland, TX 79706 USA",31.92143,-102.188,8701,Midland,TX,79706
547,"6220 N La Homa Rd, Mission, TX 78574 USA",26.29173,-98.3519,6220,Mission,TX,78574
1996,"103 S Main St, Morton, TX 79346 USA",33.72498,-102.759,103,Morton,TX,79346
1074,"303 S Railroad Ave, Mount Enterprise, TX 75681 USA",31.91468,-94.681,303,Mount Enterprise,TX,75681
1073,"303 S Railroad Ave, Mt Enterprise, TX 75681 USA",31.91468,-94.681,303,Mt Enterprise,TX,75681
1246,"1040 E. Division St, Muenster, TX 76252 USA",33.64834,-97.3656,1040,Muenster,TX,76252
1680,"400 Wl Doc Dodson W, Naples, TX 75568 USA",33.20593,-94.676,400,Naples,TX,75568
1344,"204 Loop 337, New Braunfels, TX 78130 USA",29.7027,-98.0963,204,New Braunfels,TX,78130
1,"23685 Walton Ave, New Caney, TX 77357 USA",30.15307,-95.2186,23685,New Caney,TX,77357
1692,"20633 FM 1485 Rd, New Caney, TX 77357 USA",30.15547,-95.2168,20633,New Caney,TX,77357
1759,"152 Gin Rd, New Summerfield, TX 75780 USA",31.9827,-95.0937,152,New Summerfield,TX,75780
457,"140 S. Love Street, Oakwood, TX 75855 USA",31.58419,-95.8497,140,Oakwood,TX,75855
751,"800 Voss Ave, Odem, TX 78370 USA",27.9476,-97.5844,800,Odem,TX,78370
13,"3431 Scr West, Odessa, TX 79766 USA",31.80325,-102.375,3431,Odessa,TX,79766
118,"3900 Kermit Hwy, Odessa, TX 79764 USA",31.87384,-102.415,3900,Odessa,TX,79764
1158,"7001 Andrews Hwy, Odessa, TX 79765 USA",31.91122,-102.395,7001,Odessa,TX,79765
1076,"14420 Us Hwy 190 W, Onak, TX 77360 USA",30.81329,-95.1156,14420,Onak,TX,77360
1075,"14420 Us Hwy 190 W, Onalaska, TX 77360 USA",30.81329,-95.1156,14420,Onalaska,TX,77360
702,"1540 Strickland Dr, Orange, TX 77630 USA",30.10371,-93.7711,1540,Orange,TX,77630
482,"550 S Interstate 35, Pearsall, TX 78061 USA",28.89134,-99.1016,550,Pearsall,TX,78061
10,"101 US Highway 96 N, Pineland, TX 75968 USA",31.2496,-93.9857,101,Pineland,TX,75968
1619,"175 US Highway 96 N, Pineland, TX 75968 USA",31.24653,-93.9854,175,Pineland,TX,75968
616,"23607 Highway 59, Porter, TX 77365 USA",30.10545,-95.2352,23607,Porter,TX,77365
1508,"25121 FM 1314 Rd, Porter, TX 77365 USA",30.10282,-95.23,25121,Porter,TX,77365
555,"11048 FM 751, Quinlan, TX 75474 USA",32.85713,-96.0652,11048,Quinlan,TX,75474
211,"809 S Alamo St, Refugio, TX 78377 USA",28.29662,-97.2765,809,Refugio,TX,78377
369,"1536 FM 359 Rd, Richmond, TX 77406 USA",29.61674,-95.7428,1536,Richmond,TX,77406
879,"6407 S Peek Rd, Richmond, TX 77407 USA",29.70077,-95.7599,6407,Richmond,TX,77407
1110,"4833 Waterview Meadow Dr, Richmond, TX 77407 USA",29.66216,-95.724,4833,Richmond,TX,77407
111,"Star Plaza S Us 83 East, Rio Grand City, TX 78582 USA",26.37683,-98.8133,Star,Rio Grand City,TX,78582
356,"1519 West Highway 83, Rio Grande City, TX 78582 USA",26.37398,-98.8777,1519,Rio Grande City,TX,78582
1673,"3519 W US Highway 83, Rio Grande City, TX 78582 USA",26.38056,-98.8946,3519,Rio Grande City,TX,78582
594,"700 Commerce St, Robert Lee, TX 76945 USA",31.89289,-100.484,700,Robert Lee,TX,76945
262,"701 E Avenue J, Robstown, TX 78380 USA",27.79902,-97.6586,701,Robstown,TX,78380
1991,"644 W Avenue J, Robstown, TX 78380 USA",27.79964,-97.6795,644,Robstown,TX,78380
1176,"1623 1st St, Rosenberg, TX 77471 USA",29.55119,-95.8082,1623,Rosenberg,TX,77471
392,"24249 W 281, San Benito, TX 78586 USA",26.02744,-97.6342,24249,San Benito,TX,78586
1851,"295 E US Highway 77, San Benito, TX 78586 USA",26.13736,-97.6243,295,San Benito,TX,78586
519,"100 E FM 495, San Juan, TX 78589 USA",26.20727,-98.152,100,San Juan,TX,78589
889,"4116 FM 621, San Marcos, TX 78666 USA",29.82299,-97.8935,4116,San Marcos,TX,78666
549,"908 S High St, San Saba, TX 76877 USA",31.18921,-98.7188,908,San Saba,TX,76877
1838,"5603 County Road 286, Sargent, TX 77414 USA",28.82173,-95.6536,5603,Sargent,TX,77414
597,"123 Geronimo Trl, Seguin, TX 78155 USA",29.64948,-97.9441,123,Seguin,TX,78155
989,"715 S Main St, Seminole, TX 79360 USA",32.70998,-102.644,715,Seminole,TX,79360
61,"1015 N College Ave, Snyder, TX 79549 USA",32.74873,-100.919,1015,Snyder,TX,79549
1065,"25308 Interstate 45, Spring, TX 77386 USA",30.12912,-95.4428,25308,Spring,TX,77386
83,"322 W Hill St, Spur, TX 79370 USA",33.48214,-100.856,322,Spur,TX,79370
668,"913 E Hamilton St, Stamford, TX 79553 USA",32.94359,-99.7892,913,Stamford,TX,79553
851,"702 N Swenson St, Stamford, TX 79553 USA",32.95286,-99.8026,702,Stamford,TX,79553
1082,"10 S Maple St, Stratford, TX 79084 USA",36.33227,-102.072,10,Stratford,TX,79084
1688,"304 US Highway 84, Sudan, TX 79371 USA",34.10504,-102.574,304,Sudan,TX,79371
1661,"900 W Expressway 83, Sullivan City, TX 78595 USA",26.27785,-98.5625,900,Sullivan City,TX,78595
185,"1705 Lockwood St, Tahoka, TX 79373 USA",33.16597,-101.799,1705,Tahoka,TX,79373
1031,"18684 Alameda, Tornillo, TX 79853 USA",31.4454,-106.088,18684,Tornillo,TX,79853
148,"1818 W Broadway St, Van Horn, TX 79855 USA",31.03813,-104.856,1818,Van Horn,TX,79855
95,"5102 N Navarro St, Victoria, TX 77904 USA",28.84199,-97.0001,5102,Victoria,TX,77904
381,"2912 Houston Hwy, Victoria, TX 77901 USA",28.8129,-96.9736,2912,Victoria,TX,77901
674,"5229 N Navarro St, Victoria, TX 77904 USA",28.84463,-97.0004,5229,Victoria,TX,77904
726,"8202 N Navarro St, Victoria, TX 77904 USA",28.87068,-96.997,8202,Victoria,TX,77904
862,"3101 Sam Houston Dr, Victoria, TX 77904 USA",28.83862,-96.9928,3101,Victoria,TX,77904
1669,"1510 E Rio Grande St, Victoria, TX 77901 USA",28.8069,-96.9888,1510,Victoria,TX,77901
1843,"580 N Main St, Vidor, TX 77662 USA",30.13027,-94.0148,580,Vidor,TX,77662
29,"503 2 Ave, White Deer, TX 79097 USA",35.43229,-101.178,503,White Deer,TX,79097
927,"200 FM 1563, Wolfe City, TX 75496 USA",33.37067,-96.0688,200,Wolfe City,TX,75496
673,"1104 16, Zapata, TX 78076 USA",26.91762,-99.2546,1104,Zapata,TX,78076
492,"199 E Main St, Zavalla, TX 75980 USA",31.1588,-94.4249,199,Zavalla,TX,75980
456,"442 E 300 S, Kanab, UT 84741 USA",37.04254,-112.519,442,Kanab,UT,84741
1433,"421 S 100 E, Kanab, UT 84741 USA",37.041,-112.526,421,Kanab,UT,84741
1205,"391 E 300 N, Morgan, UT 84050 USA",41.04514,-111.677,391,Morgan,UT,84050
550,"16085 Porterfield Hwy, Abingdon, VA 24210 USA",36.71927,-82.009,16085,Abingdon,VA,24210
430,"112 The Vitamin Shoppe Way, Ashland, VA 23005 USA",37.78668,-77.462,112,Ashland,VA,23005
1275,"6020 Us 29, Blairs, VA 24527 USA",36.69273,-79.3667,6020,Blairs,VA,24527
1059,"6886 Gate City Hwy, Bristol, VA 24202 USA",36.61124,-82.236,6886,Bristol,VA,24202
141,"484 Piney Pond Rd, Brodnax, VA 23920 USA",36.706,-78.0327,484,Brodnax,VA,23920
1872,"402 2nd St SW, Burkeville, VA 23922 USA",37.18711,-78.195,402,Burkeville,VA,23922
859,"18962 Route 58, Castlewood, VA 24224 USA",36.67059,-78.3934,18962,Castlewood,VA,24224
546,"401 George Washington Hwy, Charlotte Court House, VA 23923 USA",37.05692,-78.6305,401,Charlotte Court House,VA,23923
942,"2320 W Hundred Rd, Chester, VA 23831 USA",37.35513,-77.4085,2320,Chester,VA,23831
1554,"12421 Jefferson Davis Hwy, Chester, VA 23831 USA",37.35581,-77.4129,12421,Chester,VA,23831
933,"2330 Roanoke St, Christiansburg, VA 24073 USA",37.13638,-80.3641,2330,Christiansburg,VA,24073
81,"2009 Buckley Hall Rd, Cobbs Creek, VA 23035 USA",37.49607,-76.4116,2009,Cobbs Creek,VA,23035
312,"901 McKinney Blvd, Colonial Beach, VA 22443 USA",38.25465,-76.9743,901,Colonial Beach,VA,22443
1121,"1604 Boulevard, Colonial Heights, VA 23834 USA",37.25487,-77.4118,1604,Colonial Heights,VA,23834
1324,"1702 Boulevard, Colonial Heights, VA 23834 USA",37.25558,-77.4116,1702,Colonial Heights,VA,23834
522,"12197 Richmond Hwy, Concord, VA 24538 USA",37.35074,-78.9872,12197,Concord,VA,24538
97,"2639 N Main St, Danville, VA 24540 USA",36.62246,-79.3844,2639,Danville,VA,24540
292,"4168 Franklin Tpke, Danville, VA 24540 USA",36.67673,-79.4194,4168,Danville,VA,24540
